,name,val
4684,美规,114
4685,GLS450,114
4686,失去,113
4687,一道,113
4688,拿不出,113
4689,意识,113
4690,真香,113
4691,驾过,113
4692,两万,113
4693,五千,113
4694,这段,113
4695,刷新,113
4696,重复,113
4697,4500,113
4698,很小,113
4699,实体,113
4700,描述,113
4701,换成,113
4702,气息,113
4703,499,113
4704,协议,113
4705,耽误,113
4706,互相,113
4707,下边,112
4708,全险,112
4709,聊聊,112
4710,英诗,112
4711,只好,112
4712,备案,112
4713,打扰,112
4714,雨声,112
4715,增压,112
4716,远方,112
4717,剩个,112
4718,日电,112
4719,判决,112
4720,或换,112
4721,早买,112
4722,飞凡家,112
4723,在乎,112
4724,有试,112
4725,权益,112
4726,瑟瑟,112
4727,发抖,112
4728,2.9,112
4729,共创,112
4730,好几,112
4731,不负众望,112
4732,M9,112
4733,GLE,112
4734,诸多,112
4735,奠定,112
4736,领先地位,112
4737,竞争力,112
4738,生态,112
4739,电驱,112
4740,发表,112
4741,停止,112
4742,一番,112
4743,175,111
4744,最舒服,111
4745,bose,111
4746,客车,111
4747,规格,111
4748,总价,111
4749,没好,111
4750,爱信,111
4751,概念,111
4752,中后,111
4753,一分钱,111
4754,行李架,111
4755,发光,111
4756,中国区,111
4757,推送,110
4758,场景,110
4759,博主,110
4760,车烧,110
4761,早已,110
4762,展厅,110
4763,420,110
4764,笑话,110
4765,现有,110
4766,Turbo,110
4767,淘汰,110
4768,打闹,110
4769,36w,110
4770,数量,110
4771,七八十,110
4772,早起,110
4773,吃亏,109
4774,上架,109
4775,无需,109
4776,折腾,109
4777,国产品牌,109
4778,车迷,109
4779,进取,109
4780,i3,109
4781,26.5,109
4782,倒计时,108
4783,25W,108
4784,空挡,108
4785,下订,108
4786,卖钱,108
4787,大致,108
4788,接触,108
4789,冰面,108
4790,费解,108
4791,想换个,108
4792,躲过,108
4793,拒载,108
4794,董先生,108
4795,女方,108
4796,几位,107
4797,彰显,107
4798,后起之秀,107
4799,派出所,107
4800,换气,107
4801,人寿,107
4802,几十家,107
4803,算不上,107
4804,余额,107
4805,心想,107
4806,旅行,107
4807,比起,107
4808,微型车,107
4809,着想,107
4810,紧张,106
4811,数一数二,106
4812,保养费,106
4813,定时,106
4814,重量,106
4815,送到,106
4816,文化,106
4817,全网,106
4818,心酸,106
4819,眼看,106
4820,智能化,106
4821,粉色,106
4822,冰蓝,106
4823,通红,106
4824,吸取,106
4825,婚庆,106
4826,回馈,106
4827,陌生,105
4828,陆放,105
4829,柴米油盐,105
4830,办好,105
4831,抛光,105
4832,程序,105
4833,值不值得,105
4834,开价,105
4835,不怎么样,105
4836,3451,105
4837,高达,105
4838,168,105
4839,技师,105
4840,发个,105
4841,马赛克,105
4842,好赖,105
4843,这想订,105
4844,5x,105
4845,提现,105
4846,极力,105
4847,不可开交,105
4848,和准,105
4849,摇上,105
4850,油标,105
4851,倍数,105
4852,算下来,105
4853,几率,105
4854,何用,105
4855,刚摇号,105
4856,那年,105
4857,摇不上,105
4858,不得已,105
4859,两份,105
4860,池里,105
4861,随缘,105
4862,稳拿,105
4863,电标,105
4864,75D,105
4865,难尽,105
4866,音影,105
4867,随行,105
4868,可视,105
4869,汽车保险,105
4870,去年底,105
4871,忍住,105
4872,逛车,105
4873,车圈,105
4874,群问,105
4875,差不差,105
4876,不用说,105
4877,略胜,105
4878,差强人意,105
4879,吉姆,105
4880,扰民,104
4881,刮花,104
4882,下能,104
4883,保时,104
4884,小时候,104
4885,波音,104
4886,打官司,104
4887,330i,104
4888,7W,104
4889,不是故意,103
4890,工艺,103
4891,敏感,103
4892,好感,103
4893,100w,103
4894,人均,103
4895,降温,103
4896,款汉,103
4897,本质,103
4898,四环,103
4899,打脸,103
4900,6L,102
4901,海外,102
4902,五四,102
4903,up,102
4904,教养,102
4905,崭新,102
4906,抛开,102
4907,想来想去,102
4908,景点,102
4909,言归正传,102
4910,充足,102
4911,大绿本,102
4912,贴牌,102
4913,顺畅,102
4914,冬测,101
4915,技术实力,101
4916,车零百,101
4917,无差,101
4918,180w,101
4919,天才,101
4920,这张,101
4921,DCD,101
4922,直降,101
4923,小脑,101
4924,低能儿,101
4925,血汗,101
4926,上个星期,101
4927,山区,101
4928,不小,101
4929,数目,101
4930,花完,101
4931,从头,101
4932,两大类,101
4933,个人用户,101
4934,适用,101
4935,全屏,101
4936,万事大吉,101
4937,编到,101
4938,囊中,101
4939,编选,101
4940,选过,101
4941,抓住,101
4942,小尾巴,101
4943,国家队,101
4944,千多,101
4945,26w,101
4946,网游,101
4947,档拉,101
4948,千转,101
4949,越高,101
4950,黑迪粉,101
4951,辱骂,101
4952,阿猫阿狗,101
4953,纸面,101
4954,压倒,101
4955,各家,101
4956,验证码,101
4957,撼动,101
4958,不顾,101
4959,4w,101
4960,独生子,101
4961,内小,101
4962,母亲,101
4963,40w,101
4964,县里,101
4965,新宝来,101
4966,200w,101
4967,帝冬测,101
4968,1689,101
4969,扭大,101
4970,尚可,101
4971,年轻化,101
4972,力比,101
4973,bwm,101
4974,高一,101
4975,头颅,101
4976,高傲,101
4977,damowang231dcd,101
4978,有来,101
4979,中配,101
4980,节约,101
4981,取舍,101
4982,150km,101
4983,同情,101
4984,撞死人,101
4985,坐牢,101
4986,报复,101
4987,先去,101
4988,买纯电,101
4989,七年,101
4990,截胡,101
4991,开回去,101
4992,小学,101
4993,率高,101
4994,运动版,101
4995,追上,101
4996,霸道,101
4997,刚买,101
4998,混乱,101
4999,无脑,101
5000,十二月,101
5001,见仁见智,101
5002,3025mm,101
5003,安静,101
5004,股价,101
5005,施工单位,100
5006,要配,100
5007,成功率,100
5008,最后通牒,100
5009,外型,100
5010,死角,100
5011,泰迪们,100
5012,狗叫,100
5013,这群,100
5014,粪青,100
5015,那鸟样,100
5016,讲武,100
5017,昨天下午,100
5018,损伤,100
5019,有冰,100
5020,承重,100
5021,短信,100
5022,5000km,100
5023,1449,100
5024,马牌,100
5025,MC6,100
5026,仔途,100
5027,十八,100
5028,标价,100
5029,只坑,100
5030,ct4,100
5031,适不,100
5032,高些,100
5033,咱能,100
5034,烟囱,100
5035,五十多,100
5036,短途,100
5037,日系粉,100
5038,拿同,100
5039,头衔,100
5040,完爆,100
5041,八分,100
5042,晦气,100
5043,改一改,100
5044,只图,100
5045,vs7,100
5046,破碎,100
5047,辛辛苦苦,100
5048,在外,100
5049,忙碌,100
5050,太难受,100
5051,glc300,100
5052,82,100
5053,28.6,100
5054,29.9,100
5055,大度,100
5056,不拉黑,100
5057,帕美香,100
5058,被富,100
5059,墙角,100
5060,段子,100
5061,ip13pm,100
5062,二话不说,100
5063,不吃不喝,100
5064,吃个,100
5065,无力招架,100
5066,释怀,100
5067,问界来,100
5068,尖端,100
5069,DATS,100
5070,中档车,100
5071,不路,100
5072,甲骨文,100
5073,24.98,100
5074,阶级,100
5075,骑士,100
5076,中环,100
5077,费劲,100
5078,老旧,100
5079,很想,100
5080,200TSI,100
5081,13.59,100
5082,买宝来,100
5083,电器设备,100
5084,不太配,100
5085,朗逸宝来,100
5086,比宝来,100
5087,除雾,100
5088,入榜,100
5089,完价,100
5090,砍价,100
5091,转头就走,100
5092,区域,100
5093,快乐,100
5094,争议,100
5095,6AT,100
5096,张嘴,100
5097,按揭,100
5098,前任,100
5099,一米,100
5100,魏牌,100
5101,头疼,100
5102,过脏,100
5103,堵塞,100
5104,鼓风机,100
5105,干吼,100
5106,无锡,100
5107,测向,99
5108,米刹,99
5109,大胜,99
5110,兵锋,99
5111,直指,99
5112,北冰洋,99
5113,之外,99
5114,耗油量,99
5115,高速公路,99
5116,上以,99
5117,120km,99
5118,一般来说,99
5119,排量车,99
5120,屌丝,99
5121,三宝,99
5122,坟头,99
5123,媒体报道,99
5124,对外,99
5125,不可思议,99
5126,北欧,99
5127,棍子,99
5128,特孝,99
5129,感人,99
5130,当特孝,99
5131,4780x1843x1469,99
5132,2790,99
5133,4765x1837x1495,99
5134,2718,99
5135,4785x1869x1469,99
5136,UINV,99
5137,4680x1838x1430,99
5138,2750,99
5139,4800x1825x1465,99
5140,认不出来,99
5141,六七万,99
5142,做假,99
5143,亲姐,99
5144,想必,99
5145,那酷,99
5146,身形,99
5147,可望,99
5148,涉足,99
5149,作品,99
5150,位于,99
5151,东京,99
5152,街区,99
5153,770,99
5154,Sylvan,99
5155,Rock,99
5156,纽约,99
5157,S3,99
5158,Architecture,99
5159,鲜明,99
5160,完兰博,99
5161,db11,99
5162,双涡轮,99
5163,优劣,99
5164,何优,99
5165,何劣,99
5166,懂点,99
5167,兜风,99
5168,嘀嗒,99
5169,车单,99
5170,指望,99
5171,拖家带口,99
5172,大都市,99
5173,哪行,99
5174,舒适感,99
5175,激烈,99
5176,问界会,99
5177,开行,99
5178,不买纯,99
5179,两三次,99
5180,先到,99
5181,跳到,99
5182,保电,99
5183,KW,99
5184,电表,99
5185,拉根,99
5186,线到,99
5187,插座,99
5188,空开,99
5189,可行,99
5190,472,99
5191,536,99
5192,传动系统,99
5193,速手,99
5194,我见,99
5195,五花八门,99
5196,史书,99
5197,三百万,99
5198,倒转,99
5199,乾坤,99
5200,18.5,99
5201,11.30,99
5202,青皮,99
5203,问七系,99
5204,同一天,99
5205,隔天,99
5206,牌量,99
5207,莫不,99
5208,上险量,99
5209,决定权,99
5210,迪粉们,99
5211,企自研,99
5212,没拿到,99
5213,轻易,99
5214,增购,99
5215,车小白,99
5216,几家,99
5217,接单,99
5218,等于,99
5219,面临,99
5220,偏偏,99
5221,热血,99
5222,44,98
5223,单独,98
5224,相残,98
5225,热点,98
5226,维护费用,98
5227,五味杂陈,98
5228,拘留,98
5229,能放,98
5230,贴上来,98
5231,我拉下,98
5232,比较严重,98
5233,修过,98
5234,二楼,98
5235,调到,98
5236,腰间盘,98
5237,太好,98
5238,加重负担,98
5239,典型,98
5240,大男子主义,98
5241,75%,98
5242,我来,98
5243,解释一下,98
5244,几名,98
5245,成交量,98
5246,估计不足,98
5247,言而无信,98
5248,事太多,98
5249,舍不得,98
5250,家开,98
5251,配不上,98
5252,tm,98
5253,h5,98
5254,帮不上忙,98
5255,全靠,98
5256,弄点,98
5257,老爹,98
5258,公司业绩,98
5259,抵税,98
5260,首当其冲,98
5261,滞速,98
5262,吵得,98
5263,难怪,98
5264,F8,98
5265,钢炮,98
5266,怨种,98
5267,60w,98
5268,下楼,98
5269,稳住,98
5270,阿姨,98
5271,一局,98
5272,开雷凌,98
5273,冲动,98
5274,游戏规则,98
5275,不吃,98
5276,蚂蚁,98
5277,逆天,98
5278,稳步前进,98
5279,大腿,98
5280,半死不活,98
5281,观致,98
5282,宁开,98
5283,永康,98
5284,护士,98
5285,24.11,98
5286,伸腿,98
5287,大个子,98
5288,自如,98
5289,排座位,98
5290,不窄,98
5291,不成问题,98
5292,回程,98
5293,大米,98
5294,家乡,98
5295,蜜雪,98
5296,冰城,98
5297,烤鱼,98
5298,烤肉店,98
5299,店加,98
5300,净利润,98
5301,算过,98
5302,装横,98
5303,没房,98
5304,没要,98
5305,震撼,98
5306,休息区,98
5307,好友,98
5308,一股劲,98
5309,et7,98
5310,我买个,98
5311,加仓,98
5312,股市,98
5313,回暖,98
5314,痒痒,98
5315,十二万,98
5316,贵点,98
5317,钱攒够,98
5318,先别,98
5319,后顾之忧,98
5320,个点,98
5321,格风,98
5322,图解,98
5323,国泰民安,98
5324,大写,98
5325,配个,98
5326,一两万,98
5327,水深,98
5328,车行,98
5329,五百,98
5330,谈拢,98
5331,保证金,98
5332,全年,98
5333,大发,98
5334,日野,98
5335,子公司,98
5336,10495548,98
5337,10.1%,98
5338,交出,98
5339,9615157,98
5340,成绩单,98
5341,10.6%,98
5342,10076246,98
5343,9.4%,98
5344,8583985,98
5345,8.5%,98
5346,产销两旺,98
5347,恢复,98
5348,凭着,98
5349,牢固,98
5350,成长,98
5351,桃木,98
5352,电视,98
5353,12%,98
5354,拳头,98
5355,和谐,98
5356,十条,98
5357,废铁,98
5358,广汽埃安,98
5359,尽显,98
5360,m8,98
5361,宗师,98
5362,说教,98
5363,五六千,97
5364,巡航,97
5365,报关,97
5366,试过,97
5367,假设,97
5368,解决方案,97
5369,翘起,97
5370,二郎腿,97
5371,加入,97
5372,无疑,97
5373,正信,97
5374,不远,97
5375,初中,97
5376,暗恋,97
5377,踩得,97
5378,大半个,97
5379,10AT,97
5380,组合,97
5381,爆发力,97
5382,磨合期,97
5383,拉练,97
5384,坦白讲,97
5385,营养,97
5386,夫妻,96
5387,五六个,96
5388,uink,96
5389,那辆,96
5390,不超,96
5391,other,96
5392,上用,96
5393,耳朵,96
5394,三四个,96
5395,浪费,96
5396,元油,96
5397,2278,96
5398,256,96
5399,毛钱,96
5400,uniK,96
5401,cs75plus,96
5402,两俩,96
5403,更帅,96
5404,扛不住,96
5405,爬山,96
5406,山顶,96
5407,偏硬,96
5408,有意,96
5409,限于,96
5410,禁用,96
5411,全局,96
5412,使用者,96
5413,两轮,96
5414,几十度,96
5415,回帖,96
5416,器换,96
5417,换低,96
5418,可有可无,96
5419,震荡,96
5420,跌势,96
5421,晚间,96
5422,美联储,96
5423,决议,96
5424,加息,96
5425,重磅,96
5426,来袭,96
5427,前值,96
5428,7.7%,96
5429,实质性,96
5430,劳动,96
5431,薪资,96
5432,抵御,96
5433,意味着,96
5434,物价,96
5435,偏高,96
5436,原油,96
5437,缓解,96
5438,持平,96
5439,小幅,96
5440,利空,96
5441,偏空,96
5442,1788,96
5443,跟空,96
5444,防守,96
5445,1796,96
5446,掌控,96
5447,引荐,96
5448,Tesla,96
5449,后发,96
5450,红包,96
5451,服饰,96
5452,车辆配件,96
5453,等奖品,96
5454,pan,96
5455,18xfYju9cuR,96
5456,C7odiCrAlGw,96
5457,打包带,96
5458,被关,96
5459,被国,96
5460,通信,96
5461,新开,96
5462,广告宣传,96
5463,误解,96
5464,误以为,96
5465,国有企业,96
5466,中化,96
5467,婉转,96
5468,鸟声,96
5469,远逝,96
5470,桔红色,96
5471,晚霞,96
5472,满天星,96
5473,赶来,96
5474,迈着,96
5475,婀娜,96
5476,步子,96
5477,翩跹,96
5478,天真,96
5479,无比,96
5480,多情,96
5481,牛郎织女,96
5482,窥看,96
5483,夜景,96
5484,3800,96
5485,发问,96
5486,牙克石,96
5487,场地,96
5488,特调,96
5489,所得,96
5490,花店,96
5491,而开,96
5492,老姐,96
5493,当豪车,96
5494,老总,96
5495,没听说过,96
5496,调车,96
5497,强弱,96
5498,公平竞争,96
5499,无论如何,96
5500,零零,96
5501,下到,96
5502,大修,96
5503,养护,96
5504,相互,96
5505,疑难杂症,96
5506,惊讶,96
5507,神仙,96
5508,魂不守舍,96
5509,身心,96
5510,荡漾,96
5511,太有,96
5512,加把劲,96
5513,挣点,96
5514,咱都开,96
5515,过大年,96
5516,烧死,96
5517,指名道姓,96
5518,冒出来,96
5519,炸死,96
5520,9.6,96
5521,实表,96
5522,值不值,96
5523,连在一起,96
5524,那俩,96
5525,空车,96
5526,加到,96
5527,风行,96
5528,T5,96
5529,呆账,96
5530,没过,96
5531,双滦,96
5532,自营,96
5533,黑龙江,96
5534,曝一,96
5535,搭乘,96
5536,车时,96
5537,叫来,96
5538,热心,96
5539,营业,96
5540,第二段,96
5541,证件,96
5542,松北区,96
5543,人民政府,96
5544,政务,96
5545,热线,96
5546,交通局,96
5547,动态,96
5548,纯正,96
5549,尽享,96
5550,快感,96
5551,长时间,96
5552,尽快,96
5553,1%,96
5554,52.5%,96
5555,选啥,96
5556,前提,96
5557,试问,96
5558,车算,96
5559,人声,96
5560,实时,96
5561,演唱,96
5562,歌曲,96
5563,彭博社,96
5564,缩减,96
5565,往往,96
5566,科鲁兹,96
5567,次责,96
5568,几千元,96
5569,没人要,96
5570,无悔,96
5571,标尺,96
5572,G7,95
5573,匠心,95
5574,跨级,95
5575,四出,95
5576,扬声器,95
5577,三段式,95
5578,真下,95
5579,血本,95
5580,隐藏,95
5581,收起,95
5582,背车,95
5583,帅爆,95
5584,700km,95
5585,670km,95
5586,吹到,95
5587,比辉昂,95
5588,50W,95
5589,十四,95
5590,格拉,95
5591,挺大,95
5592,113801,95
5593,发小在,95
5594,寻找,95
5595,另一半,95
5596,没带,95
5597,十点,95
5598,公交车站,95
5599,发小找,95
5600,诉苦,95
5601,缺个,95
5602,想芬期,95
5603,430PHEV,95
5604,24.1,95
5605,产检,95
5606,过猛,95
5607,时不时,95
5608,二十出头,95
5609,山路,95
5610,摩托,95
5611,滥情,95
5612,亲爱,95
5613,充其量,95
5614,算个,95
5615,胎侧,95
5616,侧向,95
5617,很久没,95
5618,婚姻,95
5619,乐观,95
5620,回头,95
5621,对不起,95
5622,满心欢喜,95
5623,没关系,95
5624,一帆风顺,95
5625,新考,95
5626,这定,95
5627,三五十万,95
5628,频频,95
5629,税花,95
5630,H9,95
5631,午饭,95
5632,再次出现,95
5633,一绝,95
5634,售后服务,95
5635,很深,95
5636,增值,95
5637,尊重,95
5638,刻意,95
5639,格调,95
5640,往三体,95
5641,动画,95
5642,最多卖,95
5643,原地不动,95
5644,nx350h,95
5645,零整,95
5646,万物,95
5647,遇见,95
5648,抛光蜡,95
5649,强迫症,95
5650,抢过,95
5651,老本,95
5652,顺产,95
5653,精简,95
5654,立法,95
5655,禁止,95
5656,名义,95
5657,虚假,95
5658,官才,95
5659,立下,95
5660,大功,95
5661,两起,95
5662,恶劣,95
5663,尸克,95
5664,抢过来,95
5665,内队,95
5666,4860,95
5667,ppt,95
5668,21700,95
5669,更重,95
5670,密度,95
5671,更难,95
5672,山寨,95
5673,难产,95
5674,起特尸,95
5675,名路,95
5676,遇害,95
5677,特尸子们,95
5678,全然不顾,95
5679,残值,95
5680,三轮,95
5681,相比之下,95
5682,算得,95
5683,机缘巧合,95
5684,没错,95
5685,上锐界,95
5686,哪系,95
